idx,snr_H1,snr_L1,snr_network,chirp_mass,mass1,mass2,distance,inclination
2974,6.068585941734673,5.966823415163935,8.510623772671913,54.81785783162707,85.74906921386719,47.06794738769531,1875.5673828125,2.1828534603118896
2975,47.46737241452895,37.589112544736395,60.54826856187089,52.774881507419245,58.38620376586914,62.96220016479492,132.6485137939453,1.3114982843399048
2976,2.4962841523702584,1.3942935310702462,2.8592812069048463,39.70040300705551,39.495906829833984,52.88013458251953,4266.69873046875,2.1295437812805176
2977,2.334362472178982,0.9275283416610469,2.5118831533536867,32.14680640164326,61.38478088378906,23.245817184448242,3331.2314453125,1.2963227033615112
2978,1.1630916638524904,0.6523143404127777,1.3335277339565577,18.63477005246602,51.61113739013672,10.024773597717285,3324.808349609375,1.0651823282241821
2979,2.738946286143877,1.5304898092604944,3.137550926221208,68.2351207495541,88.92363739013672,69.30372619628906,4739.9716796875,0.8026853799819946
2980,2.7884858372207115,1.2248204211237617,3.0456260979283525,35.669588871260714,79.69474029541016,22.688745498657227,3877.09033203125,2.2774252891540527
2981,4.926973515693328,2.7027569360928885,5.6196052423583716,34.11058875131101,68.32426452636719,23.70753288269043,2424.899169921875,1.9798482656478882
2982,10.797160820095893,6.487069456854974,12.596060968138989,50.325372197563006,41.43135070800781,82.56244659423828,1562.527099609375,2.044779062271118
2983,1.9872570067298414,0.9457740964163974,2.200835989402459,31.273042373284326,53.51836013793945,24.818113327026367,2589.11669921875,2.0354247093200684
2984,2.252701447533861,1.6265985803658007,2.7785763896947646,35.58448967878115,32.72904586791992,51.57670974731445,2988.460693359375,1.9623324871063232
2985,1.920241830893609,2.8427436069538943,3.4305276422134945,69.19882391150281,72.76332092285156,86.97351837158203,2556.9453125,0.8154680728912354
2986,3.2995699996531527,1.8430832479664374,3.7794335609381493,48.82903849704914,41.32298278808594,77.63780212402344,3532.561767578125,2.3126912117004395
2987,2.6724954290238734,1.7912994659662898,3.217294763450283,41.312676609158444,46.15599060058594,48.79978942871094,4414.1083984375,1.6709963083267212
2988,0.5381791938043002,0.5045374917310865,0.7376956860427901,14.378010770039415,18.569366455078125,14.72907829284668,2281.25,1.4451220035552979
2989,3.319063913129026,1.8639338083356138,3.8066303342052885,16.7684741595179,72.03508758544922,6.531678199768066,1551.2432861328125,2.2615034580230713
2990,1.333599051210382,0.4671293796016604,1.4130450405688642,15.805750523391902,51.84545135498047,7.488874435424805,2255.605224609375,2.1160333156585693
2991,5.323965744683794,7.354010716113128,9.078881256150076,53.71698678768653,45.656227111816406,84.99429321289062,904.2838134765625,1.1375991106033325
2992,38.27979199060329,24.52307184133745,45.46123103677741,37.17903868998054,37.752262115478516,48.46369171142578,309.22601318359375,0.638049304485321
2993,5.632766278755722,3.1591987141435594,6.458218985644099,42.23917841713556,64.60589599609375,37.002410888671875,2591.577880859375,2.5105020999908447
2994,2.233154731979718,0.6111746998809845,2.3152785082443144,23.493510506789466,51.33613967895508,15.212593078613281,3448.14111328125,2.248619318008423
2995,0.8776296716091793,0.8698639682785886,1.2356768039411474,26.775639016184154,61.09941101074219,16.747217178344727,4274.3828125,1.2949143648147583
2996,0.6349179033240997,0.4379287930841218,0.771299145451093,19.385871742313768,81.18318939208984,7.690122127532959,4093.8017578125,1.3469407558441162
2997,1.149186823970158,0.4605151516425482,1.2380244590794554,10.879745804325962,36.46131134033203,5.073849678039551,2751.835693359375,1.0222057104110718
2998,0.7075971128270985,0.699870390493465,0.995244812883102,53.17172362558441,84.09757232666016,45.20896911621094,4527.43896484375,1.4266225099563599
2999,10.73020393094795,9.775638297504553,14.515522054799426,57.511726678784534,70.77091217041016,61.72706604003906,1004.4935913085938,1.3097721338272095
3000,0.4039617404611883,0.187985308150669,0.4455598319383542,19.325180725341088,43.46023941040039,12.228391647338867,3219.60107421875,0.8646826148033142
3001,4.440866192868085,1.2078149599146972,4.602185298350385,38.852668791190496,43.19970703125,46.117488861083984,1568.111572265625,1.6133596897125244
3002,8.858534082768042,2.845922314450524,9.304455917217862,31.19431880342047,63.83788299560547,21.302249908447266,1133.3909912109375,1.8810728788375854
3003,1.9856336492579016,0.6718974115123082,2.096231647662584,33.284413829986185,46.388755798339844,31.7387752532959,4274.98876953125,0.636766254901886
3004,5.093030002900719,2.3381672361375356,5.6041039100460965,12.829999073601538,6.471261978149414,38.695655822753906,931.99853515625,0.8829862475395203
3005,2.439692852273833,1.2376648576981304,2.735674599329563,44.293230598307304,44.799163818359375,57.97712326049805,3666.939697265625,2.030717372894287
3006,1.4434614542988644,0.7324600192428434,1.6186657004569596,21.040027916662407,31.525428771972656,18.776323318481445,3887.46337890625,1.8607643842697144
3007,2.5115615221332535,1.3239587600268468,2.8391562263658776,30.1351809890651,32.82166290283203,36.52983474731445,4669.244140625,1.0420136451721191
3008,10.267962615389996,4.904764127672724,11.379269195302118,17.635231871273326,32.06840896606445,13.287247657775879,769.3740234375,1.7110787630081177
3009,2.956203153212188,0.4168950563946899,2.985454499922586,24.17075079653712,55.80483627319336,14.978020668029785,2438.834228515625,2.3468594551086426
3010,2.1817353390932803,0.8136093894246684,2.328503667252524,43.972669935111796,76.7450942993164,34.311134338378906,1712.5062255859375,1.3085944652557373
3011,3.6497430314315937,1.6575983464086612,4.008522979041059,46.440379180535444,48.55116271972656,58.72026062011719,3510.485107421875,0.9447844624519348
3012,0.9619308373717996,0.4352471918920593,1.0558177181392319,18.02068860103352,87.26753997802734,6.447165489196777,3664.463623046875,1.1585161685943604
3013,0.737831350094897,0.3902220885369526,0.8346666278011837,30.047593552330724,17.083955764770508,77.43419647216797,2839.867431640625,1.7554090023040771
3014,1.5530088572640772,0.8764316389716896,1.7832467379841965,29.58655414752834,31.484066009521484,36.73036575317383,3306.562744140625,1.3608182668685913
3015,4.48236803372437,2.8385272401229176,5.305549932162914,67.08745093734287,81.93183135986328,72.5376968383789,4207.51904296875,0.4935517907142639
3016,10.518982314744107,7.931369517986364,13.174050681879987,26.32495467390349,21.270212173461914,44.125633239746094,1234.1337890625,0.1804971843957901
3017,9.55888793090429,4.967639560339918,10.772640404146138,47.926316814114955,55.91284942626953,54.208736419677734,2878.24462890625,0.3779575824737549
3018,0.9358332104518838,0.22259325083962592,0.961941553891936,22.884259313205874,12.270750999450684,63.65245056152344,4023.055419921875,1.969093680381775
3019,3.037646936026657,3.6622988600474593,4.758122723118547,64.85377851271349,83.38040924072266,66.72589874267578,1185.4661865234375,1.8103764057159424
3020,2.252701210387135,1.8292041360424305,2.9018357146114244,47.703369732882784,81.91011810302734,37.747772216796875,2720.52490234375,0.8793323636054993
3021,1.1827361527933629,1.2268828137178989,1.7041438453724478,31.769794174569356,79.98294830322266,18.393165588378906,1876.958740234375,1.7902100086212158
3022,13.412386156361684,9.83866052983811,16.63404170455145,44.01558462558792,88.5155258178711,30.491762161254883,354.5518798828125,1.9263577461242676
3023,2.5378668065255425,1.116998206165455,2.772805965126482,18.849315470357247,41.988426208496094,12.018378257751465,1565.406494140625,2.8627049922943115
3024,3.9963169898102455,2.0290707903444667,4.481927906077377,29.517083526571838,71.2090835571289,17.667835235595703,2737.0224609375,1.0175930261611938
3025,4.7241773698451555,2.7007051258631156,5.441659673171449,35.799382802444185,22.19500160217285,82.60108184814453,1382.3721923828125,1.3040851354599
3026,45.8896899758496,16.767370320753553,48.857019491091336,36.249160907327656,57.19391632080078,30.886863708496094,101.76472473144531,2.378183603286743
3027,17.478091487436796,12.458841663116397,21.464072717679084,12.948939626112626,5.9594621658325195,44.18251419067383,250.5140380859375,0.46852511167526245
3028,4.89899194018159,2.300407048474488,5.412207924556787,18.85622984236853,29.155641555786133,16.35881996154785,1922.198486328125,2.220109462738037
3029,3.4021824381211494,1.7501844850555943,3.825962764323417,28.519320696858458,49.582855224609375,22.32697296142578,2196.776611328125,1.5557485818862915
3030,4.49227544294735,3.2415525073189886,5.539693250804943,47.143687645509765,61.29768753051758,47.985877990722656,2937.4873046875,0.6412246227264404
3031,8.41807363017003,6.783829201344617,10.811304374402747,20.78525817634625,15.0454683303833,39.64124298095703,866.5216064453125,1.1910384893417358
3032,20.582287219130844,12.952396492157632,24.3186167793494,64.04446037391338,86.95877075195312,62.57524490356445,692.809814453125,1.0685298442840576
3033,6.814108393933635,4.815970912689451,8.34419852569123,52.053543361875185,47.95583724975586,75.31085968017578,2615.1162109375,0.10830744355916977
3034,4.932424908557092,4.46283918419178,6.651747820123068,57.189950144735235,56.437686920166016,76.83170318603516,2751.44384765625,2.118976593017578
3035,4.060784918315051,2.367433222428384,4.700501485530306,45.355363317598325,52.021907806396484,52.177494049072266,4402.91796875,3.010904312133789
3036,2.4812295899542116,0.42458428516007735,2.5172945980296464,31.754164349895465,19.40536880493164,74.61354064941406,3078.78173828125,0.7157829999923706
3037,2.740373861062894,1.6124435793161198,3.179563365444151,35.44130773581071,56.097137451171875,30.113597869873047,2991.224365234375,2.7026987075805664
3038,4.648733777414728,2.682749686069553,5.3672964899829125,25.930165675056262,14.584922790527344,67.76219940185547,3110.08154296875,0.7698342800140381
3039,1.9845498405661792,1.8337509622833807,2.7020511951786688,31.66327183181717,37.539283752441406,35.24713134765625,4395.34033203125,1.2658559083938599
3040,5.596438497724006,4.23056732870311,7.015541588608643,30.687277005766514,53.53733825683594,23.95277976989746,2296.8828125,2.7590434551239014
3041,13.787570110925655,6.817572032230507,15.381039561042098,32.44712243912615,38.326168060302734,36.252349853515625,1303.95166015625,0.803548276424408
3042,2.0423107117429713,1.9798033681787652,2.8444075692403974,19.985489657234808,19.34967803955078,27.402082443237305,3442.96435546875,2.4847068786621094
3043,1.9789524389505184,1.2097462322032857,2.319426373472168,27.270799238494373,17.848068237304688,58.80514907836914,4942.56201171875,0.7838147282600403
3044,4.557329104198905,3.1463214064131417,5.537922621022432,46.474054326589616,35.465152740478516,83.25006103515625,2823.12060546875,1.0310999155044556
3045,5.910811869669946,2.694825170813435,6.496135748264562,61.956863035695434,78.3674545288086,64.75077056884766,3189.097412109375,2.1744513511657715
3046,3.9618070707353965,0.2640349614419341,3.9705956387666355,59.56107213129964,69.10531616210938,67.73828887939453,2916.944091796875,2.2330832481384277
3047,9.07251409550057,7.671204079829567,11.880988344723274,31.931881789972202,48.552608489990234,28.121946334838867,807.8184204101562,0.9503575563430786
3048,5.432300284361584,5.07046966862631,7.430985738105971,53.40090793769974,49.51951599121094,76.7114028930664,715.4777221679688,1.763008713722229
3049,4.2849162539227805,2.9220571968473976,5.186417411352398,30.385114701539116,18.880069732666016,69.91291809082031,774.998046875,1.6796891689300537
3050,5.4381312415960865,2.971961418597946,6.197243425464108,35.14397665059116,45.057010650634766,36.25559997558594,3262.232421875,0.9875099658966064
3051,52.7601094218937,30.904035858890033,61.14481644896612,50.85923829750363,68.6886215209961,49.94172668457031,269.4586486816406,1.0432511568069458
3052,1.4997165480320018,0.736622209453331,1.6708566676710874,25.250727852571742,86.03850555419922,11.632847785949707,3878.359375,0.7372282147407532
3053,4.531648349751785,2.4927111629230625,5.171986630644875,27.22774485896276,70.81514739990234,15.371137619018555,2023.1148681640625,2.0102639198303223
3054,1.9518531743521128,0.7935491234605199,2.107000480677064,33.571348998679355,66.04090118408203,23.683059692382812,2259.851806640625,1.585280418395996
3055,15.795168343266486,7.711912384125456,17.577284648447705,23.771455584395294,37.679927825927734,20.172344207763672,488.1196594238281,1.3894197940826416
3056,0.6360449033376098,1.2374602193664865,1.3913521889070009,41.316287156536404,52.4486198425293,43.02985763549805,3598.99658203125,1.5524924993515015
3057,1.378432120501544,0.6684690562178893,1.5319680120522159,20.97877695504802,9.845693588256836,69.70606231689453,4593.1396484375,0.9471369981765747
3058,6.8288421620065805,3.9168080475952256,7.872386585737862,62.5991115805169,82.90873718261719,62.61155700683594,2399.013427734375,0.6682309508323669
3059,0.2693827760935594,0.14528622077377637,0.30606399004554463,16.055767021809974,9.056645393371582,41.803184509277344,3893.30517578125,1.7884931564331055
3060,3.6281292593116525,1.278758267518541,3.8468876548477917,14.172631120679968,5.4337053298950195,62.25208282470703,1289.118896484375,2.336430311203003
3061,2.6269014939285387,1.07894167373883,2.8398462271986378,19.55118352781982,12.026010513305664,45.56315231323242,996.3283081054688,1.6927014589309692
3062,0.8262691195020532,0.33092347418853657,0.8900735944918877,17.797711161067717,6.26897668838501,88.11299133300781,4081.94189453125,1.6590445041656494
3063,6.512414645306047,1.3602294128834016,6.652951868762453,57.06278701483955,56.4183349609375,76.50760650634766,3490.895751953125,0.3000367283821106
3064,2.892186849770245,1.1450991750447688,3.1106264473048095,38.996606497142004,24.182209014892578,89.95476531982422,3116.365478515625,0.5636704564094543
3065,7.929010989308603,3.0045324573549808,8.479176289939733,41.42451979756619,28.061307907104492,85.61360168457031,1294.193603515625,0.6372355222702026
3066,1.0570825633199168,0.7810821618960442,1.314348846123891,29.9422670630876,66.31410217285156,19.1799373626709,4778.20703125,1.0698312520980835
3067,0.4744677417834277,0.3295609423389907,0.5776937360820429,31.169712883618427,73.21272277832031,19.053857803344727,4838.09521484375,1.519115924835205
3068,1.200766143767502,0.5873308922717418,1.336711228738278,30.913317292885008,88.47801971435547,16.220102310180664,4556.00634765625,1.480656385421753
3069,2.308946327370611,1.364256506968967,2.681870421829772,38.73306949717933,43.80362319946289,45.19464874267578,2258.15966796875,1.0202009677886963
3070,24.331159286903585,9.096006837904037,25.975808989132013,48.72465788686493,44.324974060058594,71.47807312011719,380.33563232421875,0.8513106107711792
3071,2.7964431230403486,1.8357757604631992,3.3451706657663816,31.931713022606022,72.51402282714844,20.049074172973633,2591.2314453125,2.013589382171631
3072,3.9415218612847234,3.1771219320855786,5.062578231921417,26.71838602188469,23.71246910095215,40.279266357421875,976.4383544921875,1.4498403072357178
3073,0.40731668527208875,0.042308890228715375,0.4095081492393372,36.75335665949111,43.68647384643555,40.80936050415039,3675.876708984375,1.165857195854187
3074,76.72766915088863,42.55124056336683,87.7367841148155,48.79879207343041,68.17086791992188,46.431678771972656,215.7688751220703,0.8857060670852661
3075,28.11188514070942,12.427072997651187,30.73613881822813,63.74624743037851,71.0206069946289,75.51244354248047,1460.2843017578125,2.394310474395752
3076,1.110901651374203,0.7404147165805176,1.3350342435888825,28.56013945165304,71.12987518310547,16.674543380737305,3645.265869140625,2.138894557952881
3077,5.575820607985388,3.844337685053998,6.77264406928054,45.17330355765408,40.15797424316406,67.97528839111328,1856.328125,1.2222120761871338
3078,1.4306735551782201,0.7999894486786786,1.6391491510791516,15.485100595425227,33.68948745727539,10.062224388122559,4908.9697265625,2.1827001571655273
3079,1.683343899555366,0.81809168459153,1.871609117462317,45.64931676495787,39.67481994628906,70.44097900390625,3813.493896484375,1.868306279182434
3080,6.850129041183118,4.417851498586339,8.151176586507123,54.796817647801866,83.7773666381836,48.02154541015625,2878.42626953125,0.819549560546875
3081,0.5121191099645971,0.3474779158358876,0.6188755002297177,28.256175947219624,18.618560791015625,60.42158508300781,3505.980224609375,2.7628397941589355
3082,6.634886678941779,3.090529067563263,7.319364122644298,40.258308696431634,83.44737243652344,27.20623207092285,3361.652099609375,2.7609307765960693
3083,5.184163255346352,3.438441870995391,6.220806310945356,23.71061901757096,33.57831573486328,22.277633666992188,2086.863037109375,2.8927009105682373
3084,16.057129277388967,9.662376882306763,18.74014214584612,40.655326037514534,59.683067321777344,36.96028137207031,1381.738037109375,2.547891139984131
3085,2.208049579359895,0.1548755214566126,2.2134745022380238,29.858477047427648,18.470272064208984,69.08855438232422,1802.87646484375,1.1383250951766968
3086,12.230081938342403,6.182887813379727,13.704123683454139,50.298472173386195,59.29261016845703,56.309139251708984,850.8384399414062,1.9092940092086792
3087,3.2088304739362528,1.6220350044218215,3.5954958720643324,20.78466469650785,34.981021881103516,16.73450469970703,1895.03125,2.1947312355041504
3088,27.15636778314377,20.240474907021706,33.869531080827564,26.935229639994972,29.008237838745117,33.029170989990234,287.251708984375,0.8591433763504028
3089,14.030652717470547,11.304386922884078,18.01800153681135,17.07474158189742,67.76655578613281,7.039699554443359,165.16433715820312,1.3487375974655151
3090,13.986033031612564,8.05000439584046,16.13727643483895,29.188254121908063,24.60440444946289,46.616065979003906,670.3853759765625,0.7878752946853638
3091,1.4456263259123474,1.5226951588802293,2.09962759103802,49.77946566673008,77.7557144165039,42.79667282104492,2640.254638671875,1.4184650182724
3092,9.32515307942802,7.242797645220645,11.807480581579611,73.96330179943007,80.8232192993164,89.35669708251953,974.9409790039062,1.8734140396118164
3093,4.725631729159549,3.456738231326377,5.854966647176811,9.551971175299938,18.437652587890625,6.8452911376953125,500.8597717285156,1.6692231893539429
3094,3.0827442017669537,2.5443387768707915,3.9971204166269656,38.58943004942578,55.095829010009766,35.98653030395508,3280.76611328125,1.1608902215957642
3095,1.1325151604134134,0.6604451875758625,1.3110219046066072,32.89197675578099,25.71395492553711,57.27889633178711,4469.92041015625,1.303200602531433
3096,5.066829915084102,1.5808767670387762,5.307724252535558,33.79946821435229,29.4779109954834,51.95384216308594,3700.7646484375,2.5871496200561523
3097,0.5602708945100862,0.3873288495343249,0.6811219515745442,39.22623664854723,30.638463973999023,68.3807601928711,3269.6748046875,1.6514731645584106
3098,5.357324808231348,2.539067982815144,5.92855760891703,28.296449339179716,30.192272186279297,35.03156661987305,1926.246826171875,2.8138411045074463
3099,0.5968885773819951,0.22673933616134379,0.6385034850116237,17.35206869825666,7.355895042419434,66.2648696899414,4298.1474609375,1.6988718509674072
3100,0.041900764256661116,0.32056493266294833,0.3232917414634851,19.686739697722675,15.278367042541504,34.57659149169922,4917.82373046875,1.5240250825881958
3101,0.43619280055405507,0.3650066784560339,0.568765359856502,46.951219103117026,87.03728485107422,34.80474853515625,4657.5634765625,1.4749482870101929
3102,0.7191472595758148,17.20208716622857,17.217112872240836,41.94285616346894,59.6490592956543,39.25529098510742,257.7931823730469,1.2769333124160767
3103,5.808279553759626,3.4717551140305485,6.766771382751112,55.021154229412765,59.74669647216797,66.9013900756836,3180.014404296875,2.0787501335144043
3104,1.1763636201326864,0.6598364967046634,1.3487829955760722,17.79193603470237,46.647884368896484,9.982107162475586,2643.93359375,2.078521251678467
3105,4.472806982516365,0.9010908931565965,4.562671048911691,33.08261616574068,25.77486228942871,57.84050750732422,700.9236450195312,1.303998589515686
3106,0.8395730982882318,0.8703757667547686,1.2093125992576328,11.336289388751238,8.95767879486084,19.497358322143555,2005.290283203125,1.5279312133789062
3107,1.6422399848700302,0.9412325646682047,1.8928473020024101,32.169522244417344,52.96074676513672,26.403526306152344,4651.01513671875,0.9079533815383911
3108,5.096255170561856,2.7086933193402634,5.771380793338543,58.81831722807521,53.382904052734375,86.5060806274414,4135.853515625,2.545799970626831
3109,3.505430074241968,2.171401131022048,4.123472187029261,56.92785173536688,58.04051971435547,73.89128112792969,3259.451904296875,0.8839632272720337
3110,8.223870340763632,5.187068539391418,9.723051137067827,46.73948195056888,36.88706970214844,80.50237274169922,1314.658447265625,2.311304807662964
3111,2.9579573729271895,0.4647248746818095,2.9942413111174497,24.27956850549129,11.982443809509277,75.39015197753906,1481.995849609375,2.734537124633789
3112,1.4650468604255036,0.8426908441507039,1.690115428619611,32.83925531198561,60.60514450073242,24.435518264770508,3325.032470703125,1.5613373517990112
3113,24.951875163820944,13.23793100424241,28.24604204953301,41.054720691191704,67.69376373291016,33.65032958984375,387.3359680175781,0.9319619536399841
3114,29.519677129631244,18.712407449840295,34.95090171092175,37.67094815152755,32.709320068359375,58.191917419433594,683.2897338867188,0.8444923162460327
3115,4.240337684056199,1.9358117437373628,4.661312130936801,51.91673370022928,72.51602935791016,49.405029296875,2957.95361328125,2.065608024597168
3116,4.277881688755088,1.964860264189898,4.707541566548136,51.88089752753015,89.25800323486328,40.98413848876953,1534.8642578125,1.7915689945220947
3117,1.2564576811107102,0.9461501419025329,1.5728591785167183,32.71835653264021,25.816600799560547,56.365352630615234,3737.98974609375,1.9125537872314453
3118,1.4135613683910364,0.4671122187979565,1.4887409335266795,7.594630257948711,10.918767929077148,7.037333011627197,2687.206787109375,2.215031385421753
3119,3.850073336505018,1.737598262617135,4.224016148018017,35.64742785117517,68.10832977294922,25.764827728271484,3487.117431640625,2.4557106494903564
3120,6.6006638441637255,3.956742508022249,7.695750415550159,55.649894776579096,51.99064254760742,79.29698181152344,3455.30322265625,2.590902328491211
3121,5.372337153014175,2.8517759442433186,6.082321310307547,65.99735713983038,77.78343200683594,73.89839172363281,653.3888549804688,1.5929818153381348
3122,0.7160584832968309,0.3765687597379942,0.8090388014872766,30.00401902478853,48.868896484375,24.858579635620117,3740.851318359375,1.0497121810913086
3123,1.7860570832922251,1.2266381354328446,2.166712029799183,23.90892091328487,34.093894958496094,22.32145118713379,3407.119873046875,2.4238991737365723
3124,1.419240055930781,1.1701452508039603,1.8394244328967333,28.83334548343444,23.049213409423828,48.9294319152832,4092.05029296875,1.3717962503433228
3125,0.9842342313945505,0.6727997468919595,1.1922149645373128,30.439831219918425,53.62438201904297,23.56257438659668,4701.177734375,1.4674521684646606
3126,16.984410290887308,13.812154539787153,21.891683488488535,53.26269630297473,88.63178253173828,43.30869674682617,1573.922119140625,2.7364978790283203
3127,25.529011790230907,14.395201373828813,29.307887429475905,38.84105652868806,26.38248634338379,80.00886535644531,556.2774047851562,0.8932941555976868
3128,51.63955868247412,26.910421353835083,58.23070322743519,43.552974077893694,56.51982879638672,44.41254806518555,421.2754211425781,2.6411309242248535
3129,0.9180097000464011,0.3349150414788226,0.9771949111554178,23.51967537121405,29.330413818359375,24.919118881225586,4892.69140625,1.339901089668274
3130,1.9313249574258307,1.1317725493535147,2.2385095922613423,33.42161594848002,29.478130340576172,50.7330207824707,4471.38232421875,2.1626105308532715
3131,3.0542623039843404,7.836361343846733,8.410533712724485,25.15923483942629,20.925174713134766,40.7984619140625,554.3861083984375,0.5143235921859741
3132,1.740668713539712,0.8275499528729662,1.9273729516614175,22.632785720725145,13.052048683166504,57.267826080322266,998.8177490234375,1.3873461484909058
3133,0.9342707027870591,0.4852358049470668,1.0527656588666128,36.678873689585195,56.30124282836914,32.02914810180664,4824.97998046875,1.3417141437530518
3134,14.818815127214613,9.700507847617567,17.71149723417686,12.46940087211921,29.421981811523438,7.595186710357666,391.9357604980469,2.1040358543395996
3135,5.019233497056608,4.602192293428505,6.809763491022859,57.2591496565856,62.082618713378906,69.73080444335938,997.1084594726562,1.6304574012756348
3136,6.112542364010503,3.3881002508575984,6.988733609294636,68.7677272780789,88.80704498291016,70.45233154296875,2739.82763671875,2.0971121788024902
3137,3.4874319632382806,1.0004103131140372,3.628085237808083,76.10069493128857,87.03304290771484,87.80247497558594,3077.455078125,1.3358018398284912
3138,3.829347949226976,1.2400901456409952,4.025137175993478,15.833091004738195,75.6472396850586,5.718699932098389,661.6110229492188,1.6427842378616333
3139,4.402287851811621,2.3174548620659756,4.975011092241042,18.228403070188058,11.770953178405762,39.967529296875,1646.482666015625,2.3577635288238525
3140,4.38111880098702,0.9653787129654549,4.486218675879362,47.14716860596389,55.685760498046875,52.68001937866211,2352.350341796875,2.2353270053863525
3141,1.3567651770747926,1.0770389508639697,1.7322888464112889,17.94562430944524,27.177326202392578,15.861504554748535,3466.9453125,2.5845348834991455
3142,1.415141666304719,0.749393013952462,1.6013169033868504,29.81386016683251,21.305185317993164,57.74469757080078,4743.44140625,1.7298814058303833
3143,0.46665568291074094,0.7419143986490194,0.8764727613084311,31.985142183490286,21.3453426361084,67.33062744140625,4588.4873046875,1.7513562440872192
3144,4.150297975845646,1.8108087068937444,4.528134434982101,62.99424789932935,86.38801574707031,60.979183197021484,4723.39794921875,0.9257766604423523
3145,8.51785358105241,7.422148894197582,11.297881387051545,44.78542761608726,78.31544494628906,34.88718795776367,1185.108642578125,0.6264254450798035
3146,0.6005194819689459,0.4496402247563923,0.7501999599728263,27.20926536323204,12.869319915771484,89.46297454833984,4474.548828125,1.5788506269454956
3147,2.7371143750708464,1.2160139028375696,2.995076779335336,34.82981054740413,28.44000816345215,57.6796989440918,4254.8759765625,0.6476555466651917
3148,51.02648490280157,24.975576539923832,56.81092839443332,31.853802180946218,53.20311737060547,25.817344665527344,289.2001037597656,2.626271963119507
3149,16.927775921848884,61.14935348713002,63.44913734286943,53.14138820498583,60.108802795410156,61.995540618896484,129.4475860595703,0.24045781791210175
3150,3.275629472704209,2.6844773669844177,4.235111235410476,37.30413894749232,28.13300132751465,67.76024627685547,2115.53466796875,1.5925015211105347
3151,4.578135040797742,0.3945056669755004,4.595101214669371,51.12784681035752,60.491790771484375,57.030338287353516,877.4893188476562,1.5844651460647583
3152,13.067436867272102,4.140828447915442,13.707821362828154,55.33956659880516,56.275760650634766,72.02459716796875,916.37841796875,1.2449976205825806
3153,3.194934141952853,1.877519760669604,3.7057637030875106,23.490366400212196,25.01294708251953,29.1429386138916,1610.275390625,2.2368979454040527
3154,4.121472513819828,2.1620628019677217,4.654143448780329,49.29338402973764,65.89930725097656,48.869972229003906,1753.6717529296875,1.2929311990737915
3155,4.6671529835396015,2.202448790187435,5.160726464865261,41.43510240944355,40.115997314453125,56.812992095947266,2045.88623046875,2.8395981788635254
3156,4.991082186005653,3.4379604433044015,6.060567085445781,56.306789238121176,47.631919860839844,89.56842041015625,3490.107177734375,2.1799192428588867
3157,8.246811319745218,4.223820786322847,9.265557672285615,14.212118540184399,19.694499969482422,13.624372482299805,397.5627136230469,1.0858497619628906
3158,0.6534454148171392,0.3733043232896798,0.7525603151457755,29.64306618885482,54.27983474731445,22.203548431396484,4233.21728515625,1.3524740934371948
3159,3.4014506305667314,2.667495220571059,4.3226608869945204,39.88240468273313,59.50535583496094,35.72804641723633,3298.17236328125,1.0477240085601807
3160,0.7996288931225536,1.0409458666792053,1.3126212949944558,30.363907858341413,25.693391799926758,48.284629821777344,4907.96435546875,1.0065518617630005
3161,6.437178227241394,4.602857245686647,7.91350480845502,25.639596646068707,34.725738525390625,25.110492706298828,2283.01025390625,2.5588784217834473
3162,3.424660447840512,9.467218876572426,10.067598146525935,38.940291861663695,27.46417808532715,76.6242446899414,331.6297607421875,1.6299266815185547
3163,52.34165696899176,24.372071484251027,57.73774261861166,64.10048263368523,64.33524322509766,84.5876693725586,430.35736083984375,1.0114538669586182
3164,8.902747373681846,3.47958968093291,9.558580184695519,66.8263595260406,69.31816864013672,85.18866729736328,2351.854248046875,2.3972980976104736
3165,3.8707166920321905,1.753142048754109,4.249229901180493,66.13641474582903,79.11615753173828,72.97428894042969,4043.142822265625,1.7515854835510254
3166,2.6098988536188203,1.393878371985626,2.9587951841940887,44.25038805627108,73.26688385009766,36.138206481933594,3108.97412109375,0.5479142665863037
3167,8.447012630204634,4.934191742288169,9.782549285564645,26.324212769045705,24.579788208007812,37.532413482666016,2253.550537109375,0.6230118870735168
3168,6.7525679010914565,2.6735405269255232,7.26257476436311,59.96581573633127,79.3638916015625,60.01862716674805,4474.17138671875,0.37613803148269653
3169,21.22475017414407,6.869179268542354,22.30864504577095,26.15860643515547,15.53158950805664,63.760501861572266,576.4581298828125,0.3715910315513611
3170,10.364332263893123,4.724402533085079,11.390318809014815,34.38858195477721,39.55824279785156,39.446067810058594,1710.9439697265625,0.6952460408210754
3171,3.984583707729758,1.8590449675327414,4.396925689071199,28.269174306222933,39.4622688293457,26.916330337524414,2557.608154296875,0.867506206035614
3172,0.6805195952260081,0.36143023824354614,0.7705444416796194,34.82419641169846,46.81100845336914,34.34781265258789,4455.75634765625,2.1030945777893066
3173,1.0866020556688012,0.24395242145015675,1.1136502194652769,17.95848950459731,66.46919250488281,7.7876811027526855,4235.3828125,2.12980318069458
3174,17.34041279561982,13.22606384491377,21.808683608879992,25.39413291781336,20.659870147705078,42.23006820678711,741.7767944335938,0.8785400390625
3175,2.8482576584192594,1.7426318382539014,3.339062355278819,28.351169531863178,76.15648651123047,15.612662315368652,2008.2353515625,1.1704225540161133
